,train,val,test
86,0df6fef657c83392baa2bc0c89880615,1594bc57c05bef1f97faaeffceba6250,a74fcdf2a5734aed98ab883bab52604a
87,0e01dca6be914ca5159e6d6bbd9b9468,e08993490baa242c3dd7438c518ac13b,cc6582f22aaf82f448e5eecb2384df6e
88,0e187aa3c8dd29c41e92af60d2dfb7e5,46be6e1be662bfdb29d5040f980a9d1a,e60d83653ba08e579999f71505107278
89,0e1d010df72414d8873b594afd64a34b,5546f7cadb86a731b7a1591070316dc0,38578e1a762a89a984852be20d3e0386
90,0e212c3ff7bf9120a46c2f56b67f7f20,1ef4397ef01bbb2381980977b361025a,b9773037c8d578189e4e0882064c0885
91,0e6670ba0c2f6a57e6af57d1a5def196,fa076b1f64d37f778abe57e454a83b75,88ad8f5f0b58dcc80e039de9f1591dab
92,0eacb18986da2b25c5d82bd9676536e0,976cdb4e80ba727b2615966a604f541b,fc6c40b4efd9370aef5ea21fc7274bd0
93,0eb6bb946906a834fb91bfd5fc0f720d,c40ecc03bad126cec601b450b1dc8571,ff0f8705f77b14b2a84b498933adf18a
94,0eba277034f9fee35b08e4aa8a2cd1ef,d63d91554034819d23760849ff0c22d5,665e359d9abe8229729cbbc424466f6b
95,0f39f5898c4efb71453313f528f70c9d,fe6e8727c605a29cfbaf5aead99d83a1,e592e0c922fc2d4493fd89956ae23d84
96,0f955260121c6c2f54e1301e8c738153,095647135b81501cbb9ba7fa58528e3c,c2a487c3082523f815ca8541a01f293d
97,0fb9b3a05b5cdf37f6c20513c4075d3c,b4dcc90c5b65b6ef89769de80ad1c2a2,48ddd1c648afd9123d83590f242a52de
98,0fcdf945e3bffc4de6384a63733b5572,4993f42b88cc2805541ac6c9fa444227,430b5a7cdb95a3cfc6ff30bfb4de1ac2
99,0fdc638497683fff29f753e08a347200,b49cf4744ad7bde55eb848c822b457fd,9ebd35f647f01e62772ebc4fa30d8a99
100,0ffe691b5af61da422c79762c902ba78,6751cb7d31cd06d4f9ac9ff32a8e60b1,39801edf3f3661fdba0ac0f10450efcc
101,101a772946573d407bb440a3e38c5684,a2a51dc406006d4c31f173c89cee7fee,abe3d765d3830059440970e02620041e
102,106b34c5c7cef8e43594524c9fd1c999,a84367134d7d9ac7a9aaa9d61752dada,92a9e09edd02a9f50ea0bc8e97ab96f5
103,1085993bc2b29373d30b5d0ef0c549fd,21fe7ff04e29b6226685f06b08208e49,bbfe245b1afa3fe05e45f380b6cbac8d
104,1091823128e2ad54c3c90e316e0e5736,b3700db879579fef7adf134941382daf,5fdd8f1da666889035c36621b62bf68f
105,1097d143ba39545d1ccee8e240044902,d9e73507e94ba12a7c566087dcf8348f,9f54b66fea7733a969ddabccb7dbee77
106,10b00bbaff7224b83537ccb02e7e1416,5a145fb4724f271a9fed0c8de7a7bf9d,71866d9b0216c9023de83ef2f9906cb8
107,11685dcddfbc26b1c8dded45957469dd,6ab0d7184ed0d412295c038fba1f79bd,9cf499926b48d9cafb7d952e1e9f725b
108,117683a5298a7f5f8832b85c3e827750,abba5b7ada8a44b12d3d95a5fdfc4c64,2f305c85a7bb5ce4ea89ceee84f17f6b
109,117e082dcd41f3e3244100693ceef2b8,46bfacbd9cbb1ec7c4cd069e234cec51,79076a8b8c506ea1a5ee4649abc2c073
110,11a3ed5470a0ed68fbf58c562f9683d9,db5ec951ebbe688c693cfda6cce883be,622f9fbf44de6f0650d02b3088911446
111,11c5d0603ad03546001b684977df9993,c6e8d18c225d68c7c783b7ba5c7cc98d,f8b6b12c4ee64f1ab2ad35473aa137d4
112,1204e417143ace066318e750b4700df5,372a24a9557322762bb693777a3acd8e,2ede85ae0f0e328331f28b2f9a09d29f
113,120b29f7213f43ccb8472fdc9d2845e7,4caa862898249617f3100a0b9cf3d5a7,372ea2dd928988579a7c716c1c36a9bd
114,1214680ab7c7ce4d1cc89b78a96010b8,434832e9d4adaa4aa96cb3ede61d66e3,a1674a5a1b9830d61c54d09db0ccf308
115,1237190a840ad3929f3c8568be55df9e,379a40c0c5b897ffd42d5567d40968da,d887469d2d1a490b480e32c145c68469
116,124c10bdb11d578dbff37e79de0a7ca2,c8c464afaf408f2aecdf7744071b52af,a2da57c1097f25266b22084b9b2362a4
117,12991337ce60e83556332e5d7be52ef3,d227b2a18afb71ff3a163bad22e090d4,65cdcb805fec2c1a88caa6bed1cae86b
118,1364e13447099b5f287c9e44768e2c8e,4c7bdcaec94446929471c97fa0c8088b,f666a00c76f56bb6a40219a3da6e0ab9
119,13707d91437e3023c635b4a1c5c25185,aecdd7b090b17375f15981e7313e11d0,5e117814dbbf7ffc4b9eea0ca1f52f5f
120,138385f6db299b22afc13ea6da682c8d,cf80de78a4b2fbf446923732c1046166,ab3e9154e433b2ed1f7d75b12e5416fd
121,139e1e89bca7897799f80da93adcd3c7,73037573234229d6a23f57873f966dce,d9a494fcb29c6ba23b0842b682772b85
122,13a8fe60e02b607f947bc9495821b1a6,d1664288850cb1224eac89ca5f092c66,3166c2eecec00b44f1ded2a024b93240
123,13f6953762b4d8fd146b19d2b7514832,6ccd71f80656fd3329eb9547d783fb8f,64308cde14c3486f9c91a5b6ed776cd2
124,142aba6117eac17884a4bb4c99f7b78a,79b91beee42bcf1aa1e5cc91da08f683,d24132a1799988d8e8580e46d2123897
125,1438f19e07c389b47fd5219ca62f9f0a,33752aa0f25ce754f491b9c6c442983b,5a0c402207e52c1e96b4995c2f781519
126,14411930ca92c73dac58d94db37e7581,f613220060db299095fda77dbc2c3d06,6db274a56e9de1e7a876bb1b53aa8eed
127,144fdfa6434011495a994327bff50aa0,c48a109638da578b059d9464a4262698,7ea51e31d596215a29b15b7c2127365b
128,1453f0c51c9d2fe1a8ca6711d11b1608,78ef82c809a7a83e145b2ff221af942d,5033ea72b9d1901a6450bb7d21a1b062
129,1459943bf3862e70c71fe36be825aeaf,401b94094eae879be1760beada10743f,46238218f38cd4ab08a945755fb5fc63
130,14820c513b48eaf1025e6d876ea87d52,87c242a8e7dc0e5636b0ea1927f616cd,f2f9951a02b721d342a210751714a74b
131,14be156bb67b73f034b0c326e4b973d0,ec767d98586c61e1feabe3293690fe93,9cb13cca3ac6868be386485a3cb6141e
132,1570eb633e568a39a3da4477f9620c5d,3c5c2cd450fb2d359845fb9c0d660bb0,64f10c850ec77932295654d030ef330a
133,157d8f1bb29e1288e265e5c15d70014e,83b59e7bcb73eaaad663e28738a9e8de,8e74810e59ad22578ca909985e484cf2
134,158b063304bd83f4f6cbe952de5325ab,959bfd3628a41ea05df15aae9be26b66,f066af8d3d3f1eb3471b817d757f370d
135,15a542e51a3c58da002695eed33a1511,2714e18fc6a1e7b6385901f04c2760f2,166436a31a2cc621e93e3e530518d611
136,15a9c0953b407dec51daa965eb0a1db1,435a306cba979f69d8502d354592d020,7330d34ce601199f83d5aeefd81e11a1
137,15adbda27f36bcbb0cd4cec566db82a9,0f3ba8427d8b99f6cf18731f576617da,a8d0c2d41b4652dd6c430556283c3805
138,15b607e8ee4ebc4809b499b7b7699bec,84f46d9a31d18691abb69c8dbcec200f,e66a6092ff332e6516c879a4986f8a8a
139,15bf6b34c8ce10b0eddf687e3a670e4d,37c9e8fb86ad0fe93742f16f33c2136c,9f1e83226a062a10ceb16bde5cf1a467
140,163c22cdbba739e4c063ab9fc4314d6a,e7e3a644d686264e61924ce130e78838,6d813cb6cb9485c6222a20551dc1da21
141,163ee5ba5116b02bb3424105ab4b57e6,4265aee8b15166d7130624c24744c2b5,faa2cf42d7c61820d982b580f023e0b2
142,164b35a1b6e77358640cd0d8554e396c,0859f6978ecda3a70941d601287ef6de,78ab08388dcb0af78e8692e9e482952a
143,16e1c7937dc0a2394bf82f863dd1a25f,7fdae33284031ffb88063882bb16d14d,c9011f483369ca7cc64fc46259b277fc
144,16ef750c637aff5133cac9c3c5176431,a3c8cdf5016f2022459c70e0259888f6,223e76d88f565a91aea53f9192940561
145,172fa84ffb4f92d432e8a805dd772a01,f2681b7d31d93187bec658359690b57d,e1da8ac88f6efc2df833f0a9d2a7dba1
146,1736f312a48e3f3129f0251edeaa893e,2966dfe36bca2724806b2020aa677990,ea257fa5a05b773eb44f42d2804578c3
147,173b9c70742ca8ab4fd17e0e6ac82323,d436e759a2f2a387b85ee7a3f91bfdd7,ddcb50ebc2fad73f053d0a3b44c30882
148,1757a80843004abda5b946918a04dfa9,90169c13e631f83d6c2d9263be03aca3,a92036b9e0cf700c508bbf54f21cb4a6
149,175dca62ef815a4e6d053c230fddec9e,1f8b382e4b53c5c4b4b7d58cf28850b9,ea676a3e54bdcabbb71961bae282e561
150,177373821195cf33e7bc4c8bcd089a2e,594e8397dee44b86e26ba2afc5aa6cb1,c14b6d70673f900385abbed2703501bb
151,1785c37e3065cf68c0ef04d6fdb5dbcb,bb78a855048e4efc39c79882c6bd623b,db6d351561cec54486ab371f4faf3b40
152,17abbd0b7b7c7aec53ae4e6e14ddeaab,deda76da7bdfa5c258ae29399f217640,b625717ff0c0764edc883bc360e30d30
153,17be66f0581d62f5df1a4df6a3f2954a,a31660605fa1295d74bfb1729c3d05eb,11bf68736bc51525ed31f21abe8ff6a5
154,17dc4e9664af18df95c412fd180201ab,18720a3463951c46b4b3392b8785e11f,2072739e2ab35b10028fadda30660e42
155,17f48bf0c5eb7b43d1647622faf72504,2f4bc629d9e354e52c5b7625ff7af929,9be6b9a4057903ccf884e75c8f430c7f
156,17fb8562eb75c8f6745cacf164f9314b,030d8b5c2f9562c574872ab99875aeca,8a992900f5746791539bbaa8a7b15464
157,184b98556b06d9962dee7e737b23902b,f0b3a37f233c1a02dc1b7ecfc7dc61b8,230276c9065df9cd12014e93151dd52c
158,186fb113fceed1acca3fba087ba146de,a1ade7c9193cbe3b85a7169e61613365,95781af679bc9da8eb878cee3af3d158
159,189d912db86a01560ba6bd090e06034a,93eaef7c97c70876d36d656b675de171,6ffce409ca17fbd571fc8338fe01a7a5
160,18d067c6e901818fd873836a73e927e2,99ecaa4a61fc527057721723247a099b,baca36ba2adc137e2bed4a3c9bbed421
161,19057c319689cbcd2d3f4453be1d9c4f,bb1e333665a90e75ead8d00100a8ac3f,d0d12e2cd5f7f1e626ada65eb1e418f1
162,194066dc552ca10537a8aa68fbf1f65b,19f82c826d1b9406c778eb66d2e5c5ad,66b715d5da126fcd163dd420ca983cf6
163,194bdb6540c1d8b3e65bbc1f7cb506ca,9c6f467ce81f20c99c0254250fb745c6,9264516b76300c3bc495b34d0c011536
164,19565bef71aac6c8e9fa6638480c8ecd,bf35558d394ebcc49d64fc17503583bd,1be6e10d8e0afdbe07aab32a2985b23b
165,199cac82a1dd58d80c3f29213f2de1cc,eb074645f3635008d749b5f03c1336c0,0a6c5a120961974a7dae8cf11245ff73
166,19d156b7230b9379ce387261876116c5,35597497e528841c22f9c07331b08c49,777fd967a1a841b60733bc1b0679576c
167,19e4aab3fa00eb67e72d400fedae03a3,88ecc79a10ff8a1f201b73b3e82a4648,f732745735a435417280f120b2fc917f
168,1a1208999bac2b32bec7241bd5cec16f,33828bf89098a295d028099fa2d3560e,5a1c715386006065330b45f52e394aba
169,1a1dd1f3590e710d0613a768a5c928c7,505c99086b5c2c2aff4bed177070fb1a,12017acb07785c016482bdf208ced93f
170,1a47516a42e7fd48f8a05253ad26ae62,f9c7b2b9eb0d45b466f2cf28d78f88fb,318f7ac852fb7911436ad2d6aa48dea9
171,1a5123a18c641040307c36f5e9811efc,5dc2eb47ce16235ddb6da0b2bd1f449d,df0b1629048c16c4ccf02559dc75d3d3
172,1a9f78cc32989e67762cf35090a6319f,0535f33b47de82de3b506799149e3a53,0176ea71c553c3988d886d319b9864ca
173,1a9fa82127c61ef9c0babf2de4173be8,dd00566789255a6348a44c58e0140e6c,8f08fea7cd2b67c68a1b388b197b6ff1
174,1aa9e4bf5ddf5317e7ff4366a56a8fb6,7c1c9f803f1d53bd81082a633b794093,998ba3a62b969bbcc7799b9e75202f39
175,1aae086597a13b31488027e734c279e3,60b7d512af5868f8f22923b4d70a4f3e,f292ea5d2ea72a15bbb798702a9de817
176,1ad564271dc93cc93f29cd271bad5937,fa16fc55c79c225fce0b3b8c333b8480,2f3d3eff62b40b0e7a14f0ccbdfde2f8
177,1b5076baaa25ce4ab5e9da8e0ae041ca,cf0bfcef2cb5d92116a3d4adbdacd5fa,f0817b0470822399780fe7e26bd32e20
178,1b56aa5e47dd082eec700054ff320db9,8a4f3f6ba6b4107029e77e1b1b75c069,85e75a3633a7c70abd7d959ff6ee12d0
179,1b875804696c16df1c91abf6d16a7b4e,c33af8c4a420e085d513136c23876dfd,8b422bcb2206d18ab2ba35e6e5e3c878
180,1b965b82acd903a38a837ae3d80ce5b9,e05d82c55450c622c1e477bd1c7006b2,7e07f7ac834250b4bc18be2a5a0c4bca
181,1ba43868a64036f2ad3b2cbc2a982f97,0536843beb45cb6d5d7db5bf576a37af,4a2ca53f240932e46eaf8959cb3f490a
182,1bcd72efb2404e184d0b572612bf1355,709bc21ccabfc241df80244c45f930a8,77bd87b225a08ba9983b605d2801d2bb
183,1be9e30be0bac0c96eb660eeeb1a79b2,70c9a171ceb4ce42717f1e91422cf83f,710e3f6901a5e7e1c97bcc64bdbfd39d
184,1c0305b42ca0c55668c8144e27dc8ba5,6c568690f107432f5666cd298c7a9014,c484a9ae47f9d99bbeb8f249cbdf4b88
185,1c3c1fe065c9325cbfcab6722d6b9b39,a886fbc23aece507ae9663d9877fe7a1,b7a656a61d26bd78d95c3449cfc1fab8
186,1c629d01bc58bb8cb94014b6f935b40e,b39123cbe4ae05cded37a1b02f815eb2,55c29d1ac14d39d5efb42fa48d98a249
187,1c691c8c6fd05875e916519e1dca50a0,a954a0cc5ddb665162f367e46e4c5a39,d59534f97e8598b8673e7793c08b1694
188,1ce9b649870f923675d3d965a02dffcf,6fac93d389a9e8d4547f4add04f1b440,b1bbde48882fdba88cdb5b73c4246d8a
189,1d171970c0d07daab553e087d01de308,a3bf2bac9b14e00a95ff1714c44c8030,fd67c6c0edbe322bdcfa0373f38d1693
190,1d3f9e07c7f7765e2d29f64ed733c141,83f3b246bdbd51ed830877c3991bf7ca,26d87b5c1d532025ff0f0dc77dcfa346
191,1d423b8701a1b47e4076ed303562ac9b,df534809f2a9f7bdae92f507f3827816,7702d29d578fa93ad74bfa30a3ad0024
192,1d645028ae7e6bb2c83f3b6207d074ad,b41b3c6ef6d6f620708f59026be02f94,f3276b69be32b65b65d890154839fdc1
193,1d728152dfddffb95b2a45677300fada,fa34632030552cff40da1c0cffe3ab81,73f0114ee40c98cb1b85cd0ae6614e67
194,1d8574ef8f2ebeaf169ac040bda870af,1b02a0433382c74a83904b008dab6a92,8a197e17ca0091e9abcfb457dc24813f
195,1da8a722a706485d9299b750b3be0a38,36531354b9f3353938e4227f7d8a3ece,04cdf445e919fef2d71bc209f4ec77cb
196,1de9133f550d23418c7f1c58d75280c7,45f89ece67e208657282b2dd46190aa1,fb63da75bcda973dcac1418b7cca2078
197,1df557b5c2319b8006f6da4817792d15,37bcf02187f518f188dc8d97038f3e84,3a84282b7ee9d38fb202f4ffd2144c91
198,1dfdeac1fc181e305aa85de148f0c60f,0bd0a172d1f92a1c8bb43585affe0648,9539ca1c39d9b6ff86f427ccbb0966c9
199,1e04135bfa21358d83253135862b6d2f,8b63ec7d6571ecf9d1e9cb48fab4bb74,f21b4874e7bf5b2061800096e9a080d7
200,1e1fb5eb07d438571db43ef8376880fb,50d777bdfa7218c5aa81bdf72fa1bdf2,d936397deeda339f9e7ecb5c81c2250a
201,1e642b4f5afa230c341c6622461dd48b,f121597ae1a23fe4e8d1a051b3533dd5,f70c37deb169c2ce0ef9b35a45d9324c
202,1e6f80037841250f61245102cb51baba,c2db09b50aa7bb3d998b5bdd4f4d93c0,89dedf625c91ded52120e73c33932da1
203,1e751c3e6fd07ca73ff1eb2814c5335d,cc1ff189efdd483f831fb118780026ec,53cc16aa53cffa0f5819bd9f80c27f44
204,1ea8f362be901720ee28cce312a7d509,ac32ff7089312633858bcd96747b4046,dfd65a2fbb344285042b710b92c09048
205,1f22040fa64f8ac3d16c27f038b07e62,3964a98b6e3c6471ea04c89c6ec24da3,f40e70ccbb570093d3069d1855e8d716
